"1分","1[いっ] 分[ぷん]","1 minute","1分","[sound:JLPT_Tango_N5_0273-01.mp3]","単語N5"
"2分","2[に] 分[ふん]","2 minutes","2分","[sound:JLPT_Tango_N5_0273-02.mp3]","単語N5"
"3分","3[さん] 分[ぷん]","3 minutes","3分","[sound:JLPT_Tango_N5_0273-03.mp3]","単語N5"
"4分","4[よん] 分[ぷん]","4 minutes","4分","[sound:JLPT_Tango_N5_0273-04.mp3]","単語N5"
"5分","5[ご] 分[ふん]","5 minutes","5分","[sound:JLPT_Tango_N5_0273-05.mp3]","単語N5"
"6分","6[ろっ] 分[ぷん]","6 minutes","6分","[sound:JLPT_Tango_N5_0273-06.mp3]","単語N5"
"7分","7[なな] 分[ふん]","7 minutes","7分","[sound:JLPT_Tango_N5_0273-07.mp3]","単語N5"
"8分","8[はっ] 分[ぷん]","8 minutes","8分","[sound:JLPT_Tango_N5_0273-08.mp3]","単語N5"
"9分","9[きゅう] 分[ふん]","9 minutes","9分","[sound:JLPT_Tango_N5_0273-09.mp3]","単語N5"
"10分","10[じゅっ] 分[ぷん]","10 minutes","10分","[sound:JLPT_Tango_N5_0273-10.mp3]","単語N5"
"11分","11[じゅういっ] 分[ぷん]","11 minutes","11分","[sound:JLPT_Tango_N5_0273-11.mp3]","単語N5"
"12分","12[じゅうに] 分[ふん]","12 minutes","12分","[sound:JLPT_Tango_N5_0273-12.mp3]","単語N5"
"15分","15[じゅうご] 分[ふん]","15 minutes","15分","[sound:JLPT_Tango_N5_0273-13.mp3]","単語N5"
"20分","20[にじゅっ] 分[ぷん]","20 minutes","20分","[sound:JLPT_Tango_N5_0273-14.mp3]","単語N5"
"30分","30[さんじゅっ] 分[ぷん]","30 minutes","30分","[sound:JLPT_Tango_N5_0273-15.mp3]","単語N5"
"40分","40[よんじゅっ] 分[ぷん]","40 minutes","40分","[sound:JLPT_Tango_N5_0273-16.mp3]","単語N5"
"45分","45[よんじゅうご] 分[ふん]","45 minutes","45分","[sound:JLPT_Tango_N5_0273-17.mp3]","単語N5"
"50分","50[ごじゅっ] 分[ぷん]","50 minutes","50分","[sound:JLPT_Tango_N5_0273-18.mp3]","単語N5"
"半","半[はん]","5時半 = 5:30<br><br>Half (an hour)","半","[sound:JLPT_Tango_N5_0274.mp3]","単語N5"
"8時40分頃学校へ行きます。","8 時[じ]40 分[ぷん] 頃[ごろ] 学校[がっこう]へ 行[い]きます。","I go to school around 8:40 A.M.<br><br>～ごろ - Around","8時40分頃学校へ行きます。","[sound:JLPT_Tango_N5_0275.mp3]","単語N5"
"午前1時です。","午前[ごぜん]1 時[じ]です。","""It's 1:00 A.M.<br><br>ごぜん - A.M.""","午前1時です。","[sound:JLPT_Tango_N5_0276.mp3]","単語N5"
"午後7時です。","午後[ごご]7 時[じ]です。","""It's 7:00 P.M.<br><br>ごご - P.M.""","午後7時です。","[sound:JLPT_Tango_N5_0277.mp3]","単語N5"
"A「今、何時ですか。」<br>B「2時半です。」","A 「 今[いま]、 何[なん] 時[じ]ですか。」<br>B 「2 時半[じはん]です。」","""A: What time is it now?<br>B: It's 2:30.<br><br>いま - Now""","A「今、何時ですか。」<br>B「2時半です。」","[sound:JLPT_Tango_N5_0278.mp3]","単語N5"
"30分ぐらい休みましょう。","30 分[ぷん]ぐらい 休[やす]みましょう。","""Let's rest for about 30 minutes.<br><br>～ぐらい - About""","30分ぐらい休みましょう。","[sound:JLPT_Tango_N5_0279.mp3]","単語N5"
"昨日、1時間勉強しました。","昨日[きのう]、1 時間[じかん] 勉強[べんきょう]しました。","I studied for an hour yesterday.<br><br>～ 時間[じかん] - Hours","昨日、1時間勉強しました。","[sound:JLPT_Tango_N5_0280.mp3]","単語N5"
"A「毎日、何時間働きますか。」<br>B「8時間働きます。」","A 「 毎日[まいにち]、 何[なん] 時間[じかん]働[はたら]きますか。」<br>B 「8 時間[じかん]働[はたら]きます。」","A: How many hours do you work every day?<br>B: I work 8 hours.<br><br>何[なん] 時間[じかん] - How Many Hours?","A「毎日、何時間働きますか。」<br>B「8時間働きます。」","[sound:JLPT_Tango_N5_0281.mp3]","単語N5"
"学校は8時からです。","学校[がっこう]は8 時[じ]からです。","""School is from 8 o'clock.<br><br>～から - From""","学校は8時からです。","[sound:JLPT_Tango_N5_0282.mp3]","単語N5"
"会社は9時から5時までです。","会社[かいしゃ]は9 時[じ]から5 時[じ]までです。","I work at the office from 9 A.M. to 5 P.M.<br><br>～まで - Up To / Until","会社は9時から5時までです。","[sound:JLPT_Tango_N5_0283.mp3]","単語N5"
"友達と横浜へ行きます。","友達[ともだち]と 横浜[よこはま]へ 行[い]きます。","I will go to Yokohama with my friend.<br><br>友[とも]だち - Friend","友達と横浜へ行きます。","[sound:JLPT_Tango_N5_0284.mp3]","単語N5"
"スミスさんはどんな人ですか。","スミスさんはどんな 人[ひと]ですか。","What kind of person is Smith-san?<br><br>どんな - What Kind Of","スミスさんはどんな人ですか。","[sound:JLPT_Tango_N5_0285.mp3]","単語N5"
"親切な人です。","&nbsp;親切[しんせつ]な 人[ひと]です。","He/she is a kind person.<br><br>人[ひと] - Person","親切な人です。","[sound:JLPT_Tango_N5_0286.mp3]","単語N5"
"スミスさんは親切です。","スミスさんは 親切[しんせつ]です。","Smith-san is kind.<br><br>親切[しんせつ]な - Kind","スミスさんは親切です。","[sound:JLPT_Tango_N5_0287.mp3]","単語N5"
"友達はみんな親切です。","友達[ともだち]はみんな 親切[しんせつ]です。","All my friends are kind.<br><br>みんな - Everyone","友達はみんな親切です。","[sound:JLPT_Tango_N5_0288.mp3]","単語N5"
"スミスさんのおばあさんは元気です。","スミスさんのおばあさんは 元気[げんき]です。","""Smith-san's grandmother is doing fine.<br><br>元気[げんき]な - Energetic, Fine, Happy""","スミスさんのおばあさんは元気です。","[sound:JLPT_Tango_N5_0289.mp3]","単語N5"
"ハインさんは綺麗な人です。","ハインさんは 綺麗[きれい]な 人[ひと]です。","Hein-san is a beautiful person.<br><br>きれいな - Beautiful, Clean","ハインさんは綺麗な人です。","[sound:JLPT_Tango_N5_0290-01.mp3]","単語N5"
"この学校は綺麗です。","この 学校[がっこう]は 綺麗[きれい]です。","This school is clean.<br><br>きれいな - Beautiful, Clean","この学校は綺麗です。","[sound:JLPT_Tango_N5_0290-02.mp3]","単語N5"
"ホアンさんはハンサムです。","ホアンさんはハンサムです。","Huang-san is handsome.<br><br>ハンサムな - Handsome","ホアンさんはハンサムです。","[sound:JLPT_Tango_N5_0291.mp3]","単語N5"
"ララちゃんは可愛いです。","ララちゃんは 可愛[かわい]いです。","Lara-chan is cute.<br><br>かわいい - Cute","ララちゃんは可愛いです。","[sound:JLPT_Tango_N5_0292.mp3]","単語N5"
"ジョンさんはかっこいいです。","ジョンさんはかっこいいです。","John-san is cool.<br><br>かっこいい - Cool","ジョンさんはかっこいいです。","[sound:JLPT_Tango_N5_0293.mp3]","単語N5"
"山田さんは頭がいいです。","山田[やまだ]さんは 頭[あたま]がいいです。","Yamada-san is intelligent.<br><br>あたまがいい - Intelligent","山田さんは頭がいいです。","[sound:JLPT_Tango_N5_0294.mp3]","単語N5"
"ハインさんは優しいです。","ハインさんは 優[やさ]しいです。","Hein-san is kind.<br><br>やさしい - Kind","ハインさんは優しいです。","[sound:JLPT_Tango_N5_0295.mp3]","単語N5"
"山田さんはユーモアがあります。","山田[やまだ]さんはユーモアがあります。","Yamada-san is humorous.<br><br>ユーモア - Humor","山田さんはユーモアがあります。","[sound:JLPT_Tango_N5_0296.mp3]","単語N5"
"ホアンさんは背が高いです。","ホアンさんは 背[せ]が 高[たか]いです。","Huang-san is tall.<br><br>背[せ]&nbsp;- Stature / Height<div>高[たか]い - Tall<br></div>","ホアンさんは背が高いです。","[sound:JLPT_Tango_N5_0297.mp3]","単語N5"
"ホアンさんは山田さんより背が高いです。","ホアンさんは 山田[やまだ]さんより 背[せ]が 高[たか]いです。","Huang-san is taller than Yamada-san.<br><br>背[せ]&nbsp;- Stature / Height<div>高[たか]い - Tall</div>","ホアンさんは山田さんより背が高いです。","[sound:JLPT_Tango_N5_0298.mp3]","単語N5"
"私は背が低いです。","私[わたし]は 背[せ]が 低[ひく]いです。","I am short.<br><br>背[せ]&nbsp;- Stature / Height<br>低[ひく]い&nbsp;- Short","私は背が低いです。","[sound:JLPT_Tango_N5_0299.mp3]","単語N5"
"ララちゃんは目が大きいです。","ララちゃんは 目[め]が 大[おお]きいです。","Lara-chan has big eyes.<br><br>目[め] - Eye","ララちゃんは目が大きいです。","[sound:JLPT_Tango_N5_0300.mp3]","単語N5"
"大きい犬がいます。","大[おお]きい 犬[いぬ]がいます。","There is a big dog.<br><br>大[おお]きい - Big","大きい犬がいます。","[sound:JLPT_Tango_N5_0301.mp3]","単語N5"
"私のカメラは小さいです。","私[わたし]のカメラは 小[ちい]さいです。","My camera is small.<br><br>小[ちい]さい - Small","私のカメラは小さいです。","[sound:JLPT_Tango_N5_0302.mp3]","単語N5"
"昨日、髪を切りました。","昨日[きのう]、 髪[かみ]を 切[き]りました。","Yesterday, I cut my hair.<br><br>かみ - Hair","昨日、髪を切りました。","[sound:JLPT_Tango_N5_0303.mp3]","単語N5"
"ハインさんは髪が長いです。","ハインさんは 髪[かみ]が 長[なが]いです。","""Hein-san's hair is long.<br><br>長[なが]い - Long""","ハインさんは髪が長いです。","[sound:JLPT_Tango_N5_0304.mp3]","単語N5"
"ララちゃんは髪が短いです。","ララちゃんは 髪[かみ]が 短[みじか]いです。","""Lara-chan's hair is short.<br><br>みじかい - Short""","ララちゃんは髪が短いです。","[sound:JLPT_Tango_N5_0305.mp3]","単語N5"
"昨日、服を買いました。","昨日[きのう]、 服[ふく]を 買[か]いました。","Yesterday, I bought some clothes.<br><br>ふく - Clothes","昨日、服を買いました。","[sound:JLPT_Tango_N5_0306.mp3]","単語N5"
"大きいサイズがありません。","大[おお]きいサイズがありません。","There are no large sizes.<br><br>サイズ - Size","大きいサイズがありません。","[sound:JLPT_Tango_N5_0307.mp3]","単語N5"
"かっこいいシャツですね。素敵です。","かっこいいシャツですね。 素敵[すてき]です。","That is a fancy shirt. It looks great.<br><br>すてきな - Fancy, Nice","かっこいいシャツですね。素敵です。","[sound:JLPT_Tango_N5_0308.mp3]","単語N5"
"素敵なデザインですね。","素敵[すてき]なデザインですね。","""It's a great design.<br><br>デザイン - Design""","素敵なデザインですね。","[sound:JLPT_Tango_N5_0309.mp3]","単語N5"
"上着を着ます。","上着[うわぎ]を 着[き]ます。","I will wear my overcoat.<br><br>きる - Wear (Above the Waist)","上着を着ます。","[sound:JLPT_Tango_N5_0310.mp3]","単語N5"
"コートを脱ぎます。","コートを 脱[ぬ]ぎます。","I will take off my coat.<br><br>ぬぐ - Take Off","コートを脱ぎます。","[sound:JLPT_Tango_N5_0311-01.mp3]","単語N5"
"靴を脱ぎます。","靴[くつ]を 脱[ぬ]ぎます。","I will take off my shoes.<br><br>ぬぐ - Take Off","靴を脱ぎます。","[sound:JLPT_Tango_N5_0311-02.mp3]","単語N5"
"赤いコートを買いました。","赤[あか]いコートを 買[か]いました。","I bought a red coat.<br><br>あかい - Red","赤いコートを買いました。","[sound:JLPT_Tango_N5_0312.mp3]","単語N5"
"青いシャツを着ています。","青[あお]いシャツを 着[き]ています。","I am wearing a blue shirt.<br><br>あおい - Blue","青いシャツを着ています。","[sound:JLPT_Tango_N5_0313.mp3]","単語N5"
"白いスーツを買いたいです。","白[しろ]いスーツを 買[か]いたいです。","I want to buy a white suit.<br><br>しろい - White","白いスーツを買いたいです。","[sound:JLPT_Tango_N5_0314.mp3]","単語N5"
"黒いセーターを着ます。","黒[くろ]いセーターを 着[き]ます。","I will wear a black sweater.<br><br>くろい - Black","黒いセーターを着ます。","[sound:JLPT_Tango_N5_0315.mp3]","単語N5"
"黄色い服を買います。","黄色[きいろ]い 服[ふく]を 買[か]います。","I will buy yellow clothes.<br><br>きいろい - Yellow","黄色い服を買います。","[sound:JLPT_Tango_N5_0316.mp3]","単語N5"
"色々な帽子を持っています。","色々[いろいろ]な 帽子[ぼうし]を 持[も]っています。","I have various hats.<br><br>いろいろな - Various","色々な帽子を持っています。","[sound:JLPT_Tango_N5_0317.mp3]","単語N5"
"シャツ","シャツ","Shirt","シャツ","[sound:JLPT_Tango_N5_0318.mp3]","単語N5"
"セーター","セーター","Sweater","セーター","[sound:JLPT_Tango_N5_0319.mp3]","単語N5"
"コート","コート","Coat","コート","[sound:JLPT_Tango_N5_0320.mp3]","単語N5"
"スーツ","スーツ","Suit","スーツ","[sound:JLPT_Tango_N5_0321.mp3]","単語N5"
"上着","上着[うわぎ]","Jacket, Coat, Top","上着","[sound:JLPT_Tango_N5_0322.mp3]","単語N5"
"下着","下着[したぎ]","Underwear","下着","[sound:JLPT_Tango_N5_0323.mp3]","単語N5"
"着物","着物[きもの]","Kimono","着物","[sound:JLPT_Tango_N5_0324.mp3]","単語N5"
"黒いスカートを履きます。","黒[くろ]いスカートを 履[は]きます。","I wear a black skirt.<br><br>はく - Wear (Below the Waist)","黒いスカートを履きます。","[sound:JLPT_Tango_N5_0325.mp3]","単語N5"
"ズボン","ズボン","Pants","ズボン","[sound:JLPT_Tango_N5_0326.mp3]","単語N5"
"ジーンズ","ジーンズ","Jeans","ジーンズ","[sound:JLPT_Tango_N5_0327.mp3]","単語N5"
"パンツ","パンツ","Pants","パンツ","[sound:JLPT_Tango_N5_0328.mp3]","単語N5"
"スカート","スカート","Skirt","スカート","[sound:JLPT_Tango_N5_0329.mp3]","単語N5"
"靴","靴[くつ]","Shoes","靴","[sound:JLPT_Tango_N5_0330.mp3]","単語N5"
"靴下","靴下[くつした]","Socks","靴下","[sound:JLPT_Tango_N5_0331.mp3]","単語N5"
"黒い帽子を被ります。","黒[くろ]い 帽子[ぼうし]を 被[かぶ]ります。","I wear a black hat.<br><br>かぶる - Wear (Hats)","黒い帽子を被ります。","[sound:JLPT_Tango_N5_0332.mp3]","単語N5"
"帽子","帽子[ぼうし]","Hat","帽子","[sound:JLPT_Tango_N5_0333.mp3]","単語N5"
"眼鏡","眼鏡[めがね]","Glasses<br><br>(めがねを)かける - Wear (Glasses)","眼鏡","[sound:JLPT_Tango_N5_0335.mp3]","単語N5"
"眼鏡を掛けます。","眼鏡[めがね]を 掛[か]けます。","I wear a pair of glasses.","眼鏡を掛けます。","[sound:JLPT_Tango_N5_0334.mp3]","単語N5"
"サングラス","サングラス","Sunglasses","サングラス","[sound:JLPT_Tango_N5_0336.mp3]","単語N5"
"綺麗な指輪をします。","綺麗[きれい]な 指輪[ゆびわ]をします。","I wear a beautiful ring.<br><br>(ゆびわを)する - Wear (Ring)","綺麗な指輪をします。","[sound:JLPT_Tango_N5_0337.mp3]","単語N5"
"ネクタイ","ネクタイ","Necktie","ネクタイ","[sound:JLPT_Tango_N5_0338.mp3]","単語N5"
"指輪","指輪[ゆびわ]","Ring","指輪","[sound:JLPT_Tango_N5_0339.mp3]","単語N5"
"時計","時計[とけい]","Watch","時計","[sound:JLPT_Tango_N5_0340.mp3]","単語N5"
"A「鞄を持ちましょうか。」<br>B「はい、ありがとうございます。」","A 「鞄[かばん]を 持[も]ちましょうか。」<br>B 「はい、ありがとうございます。」","A: Shall I hold the bag?<br>B: Yes, thank you.<br><br>もつ - Hold / Have","A「鞄を持ちましょうか。」<br>B「はい、ありがとうございます。」","[sound:JLPT_Tango_N5_0341.mp3]","単語N5"
"財布","財布[さいふ]","Purse","財布","[sound:JLPT_Tango_N5_0343.mp3]","単語N5"
"日曜日に子供と遊びました。","日曜日[にちようび]に 子供[こども]と 遊[あそ]びました。","I played with the children on Sunday.<br><br>あそぶ - Have Fun / Play","日曜日に子供と遊びました。","[sound:JLPT_Tango_N5_0344-01.mp3]","単語N5"
"新宿へ遊びに行きます。","新宿[しんじゅく]へ 遊[あそ]びに 行[い]きます。","I will go have fun in Shinjuku.<br><br>あそぶ - Have Fun / Play","新宿へ遊びに行きます。","[sound:JLPT_Tango_N5_0344-02.mp3]","単語N5"
"京都を案内します。","京都[きょうと]を 案内[あんない]します。","I will show you Kyoto.<br><br>あんない(する) - Guide","京都を案内します。","[sound:JLPT_Tango_N5_0345.mp3]","単語N5"
"成田へ父を迎えに行きます。","成田[なりた]へ 父[ちち]を 迎[むか]えに 行[い]きます。","I will pick up my father at Narita.<br><br>むかえる - Pick Up / Greet","成田へ父を迎えに行きます。","[sound:JLPT_Tango_N5_0346.mp3]","単語N5"
"子供を動物園へ連れて行きました。","子供[こども]を 動物[どうぶつ] 園[えん]へ 連[つ]れて 行[い]きました。","I took the children to the zoo.<br><br>つれていく - Take","子供を動物園へ連れて行きました。","[sound:JLPT_Tango_N5_0347.mp3]","単語N5"
"弟が家へ友達を連れて来ました。","弟[おとうと]が 家[うち]へ 友達[ともだち]を 連[つ]れて 来[き]ました。","My younger brother brought home his friend.<br><br>つれてくる - Bring Over","弟が家へ友達を連れて来ました。","[sound:JLPT_Tango_N5_0348.mp3]","単語N5"
"色々な動物を見ました。","色々[いろいろ]な 動物[どうぶつ]を 見[み]ました。","I saw various animals.<br><br>動物[どうぶつ]&nbsp;- Animal","色々な動物を見ました。","[sound:JLPT_Tango_N5_0349.mp3]","単語N5"
"子供と動物園へ行きました。","子供[こども]と 動物[どうぶつ] 園[えん]へ 行[い]きました。","I went to the zoo with the children.<br><br>どうぶつえん - Zoo","子供と動物園へ行きました。","[sound:JLPT_Tango_N5_0350.mp3]","単語N5"
"上野動物園にパンダがいました。","上野[うえの] 動物[どうぶつ] 園[えん]にパンダがいました。","There was a panda at the Ueno Zoo.<br><br>パンダ - Panda","上野動物園にパンダがいました。","[sound:JLPT_Tango_N5_0351.mp3]","単語N5"
"タイで象を見ました。","タイで 象[ぞう]を 見[み]ました。","I saw an elephant in Thailand.<br><br>象[ぞう]&nbsp;- Elephant","タイで象を見ました。","[sound:JLPT_Tango_N5_0352.mp3]","単語N5"
"馬を見たいです。","馬[うま]を 見[み]たいです。","I want to see a horse.<br><br>馬[うま]&nbsp;- Horse","馬を見たいです。","[sound:JLPT_Tango_N5_0353.mp3]","単語N5"
"浅草でお祭りがあります。","浅草[あさくさ]でお 祭[まつ]りがあります。","There is a festival in Asakusa.<br><br>[お]まつり - Festival","浅草でお祭りがあります。","[sound:JLPT_Tango_N5_0354.mp3]","単語N5"
"鎌倉にお寺があります。","鎌倉[かまくら]にお 寺[てら]があります。","There are temples in Kamakura.<br><br>[お]てら - Temple","鎌倉にお寺があります。","[sound:JLPT_Tango_N5_0355.mp3]","単語N5"
"京都で神社へ行きました。","京都[きょうと]で 神社[じんじゃ]へ 行[い]きました。","I went to a shrine in Kyoto.<br><br>じんじゃ - Shrine","京都で神社へ行きました。","[sound:JLPT_Tango_N5_0356.mp3]","単語N5"
"休みに旅行をします。","休[やす]みに 旅行[りょこう]をします。","I will travel during the holidays.<br><br>りょこう - Travel","休みに旅行をします。","[sound:JLPT_Tango_N5_0357.mp3]","単語N5"
"旅行の準備をします。","旅行[りょこう]の 準備[じゅんび]をします。","I will prepare for the trip.<br><br>じゅんび(する) - Preparation","旅行の準備をします。","[sound:JLPT_Tango_N5_0358.mp3]","単語N5"
"ホテルを予約します。","ホテルを 予約[よやく]します。","I will reserve a hotel.<br><br>よやく(する) - Reservation","ホテルを予約します。","[sound:JLPT_Tango_N5_0359.mp3]","単語N5"
"ホテルに電話を掛けます。","ホテルに 電話[でんわ]を 掛[か]けます。","I will call the hotel.<br><br>ホテル - Hotel","ホテルに電話を掛けます。","[sound:JLPT_Tango_N5_0360.mp3]","単語N5"
"綺麗なホテルに泊まりたいです。","綺麗[きれい]なホテルに 泊[と]まりたいです。","I want to stay at a beautiful hotel.<br><br>とまる - Stay Over","綺麗なホテルに泊まりたいです。","[sound:JLPT_Tango_N5_0361.mp3]","単語N5"
"ロビーに電話があります。","ロビーに 電話[でんわ]があります。","There is a phone in the lobby.<br><br>ロビー - Lobby","ロビーに電話があります。","[sound:JLPT_Tango_N5_0362.mp3]","単語N5"
"家族にお土産を買います。","家族[かぞく]にお 土産[みやげ]を 買[か]います。","I will buy souvenirs for the family.<br><br>お 土産[みやげ]&nbsp;- Souvenir","家族にお土産を買います。","[sound:JLPT_Tango_N5_0363.mp3]","単語N5"
"ホテルはサービスがいいです。","ホテルはサービスがいいです。","The hotel has good service.<br><br>サービス - Service","ホテルはサービスがいいです。","[sound:JLPT_Tango_N5_0364.mp3]","単語N5"
"アメリカでホームステイしました。","アメリカでホームステイしました。","I did a home stay in America.<br><br>ホームステイ(する) - Homestay","アメリカでホームステイしました。","[sound:JLPT_Tango_N5_0365.mp3]","単語N5"
"渋谷は東京の町です。","渋谷[しぶや]は 東京[とうきょう]の 町[まち]です。","Shibuya is a city in Tokyo.<br><br>町[まち] - Town / City","渋谷は東京の町です。","[sound:JLPT_Tango_N5_0366.mp3]","単語N5"
"ディズニーランドは千葉県にあります。","ディズニーランドは 千葉[ちば] 県[けん]にあります。","Disneyland is in Chiba Prefecture.<br><br>県[けん] - Prefecture","ディズニーランドは千葉県にあります。","[sound:JLPT_Tango_N5_0367.mp3]","単語N5"
"東京","東京[とうきょう]","Tokyo","東京","[sound:JLPT_Tango_N5_0368.mp3]","単語N5"
"成田","成田[なりた]","Narita","成田","[sound:JLPT_Tango_N5_0369.mp3]","単語N5"
"上野","上野[うえの]","Ueno","上野","[sound:JLPT_Tango_N5_0370.mp3]","単語N5"
"浅草","浅草[あさくさ]","Asakusa","浅草","[sound:JLPT_Tango_N5_0371.mp3]","単語N5"
"新宿","新宿[しんじゅく]","Shinjuku","新宿","[sound:JLPT_Tango_N5_0372.mp3]","単語N5"
"秋葉原","秋葉原[あきはばら]","Akihabara","秋葉原","[sound:JLPT_Tango_N5_0373.mp3]","単語N5"
"渋谷","渋谷[しぶや]","Shibuya","渋谷","[sound:JLPT_Tango_N5_0374.mp3]","単語N5"
"銀座","銀座[ぎんざ]","Ginza","銀座","[sound:JLPT_Tango_N5_0375.mp3]","単語N5"
"羽田","羽田[はねだ]","Haneda","羽田","[sound:JLPT_Tango_N5_0376.mp3]","単語N5"
"横浜","横浜[よこはま]","Yokohama","横浜","[sound:JLPT_Tango_N5_0377.mp3]","単語N5"
"鎌倉","鎌倉[かまくら]","Kamakura","鎌倉","[sound:JLPT_Tango_N5_0378.mp3]","単語N5"
"北海道","北海道[ほっかいどう]","Hokkaido","北海道","[sound:JLPT_Tango_N5_0379.mp3]","単語N5"
"札幌","札幌[さっぽろ]","Sapporo","札幌","[sound:JLPT_Tango_N5_0380.mp3]","単語N5"
"仙台","仙台[せんだい]","Sendai","仙台","[sound:JLPT_Tango_N5_0381.mp3]","単語N5"
"日光","日光[にっこう]","Nikko","日光","[sound:JLPT_Tango_N5_0382.mp3]","単語N5"
"富士山","富士山[ふじさん]","Mt. Fuji","富士山","[sound:JLPT_Tango_N5_0383.mp3]","単語N5"
"金沢","金沢[かなざわ]","Kanazawa","金沢","[sound:JLPT_Tango_N5_0384.mp3]","単語N5"
"名古屋","名古屋[なごや]","Nagoya","名古屋","[sound:JLPT_Tango_N5_0385.mp3]","単語N5"
"京都","京都[きょうと]","Kyoto","京都","[sound:JLPT_Tango_N5_0386.mp3]","単語N5"
"奈良","奈良[なら]","Nara","奈良","[sound:JLPT_Tango_N5_0387.mp3]","単語N5"
"大阪","大阪[おおさか]","Osaka","大阪","[sound:JLPT_Tango_N5_0388.mp3]","単語N5"
"神戸","神戸[こうべ]","Kobe","神戸","[sound:JLPT_Tango_N5_0389.mp3]","単語N5"
"広島","広島[ひろしま]","Hiroshima","広島","[sound:JLPT_Tango_N5_0390.mp3]","単語N5"
"福岡","福岡[ふくおか]","Fukuoka","福岡","[sound:JLPT_Tango_N5_0391.mp3]","単語N5"
"長崎","長崎[ながさき]","Nagasaki","長崎","[sound:JLPT_Tango_N5_0392.mp3]","単語N5"
"沖縄","沖縄[おきなわ]","Okinawa","沖縄","[sound:JLPT_Tango_N5_0393.mp3]","単語N5"
"朝、6時に起きます。","朝[あさ]、6 時[じ]に 起[お]きます。","I wake up at 6 A.M. in the morning.<br><br>あさ - Morning","朝、6時に起きます。","[sound:JLPT_Tango_N5_0394.mp3]","単語N5"
"昼、仕事をします。","昼[ひる]、 仕事[しごと]をします。","I work during the day.<br><br>ひる - Noon / Daytime","昼、仕事をします。","[sound:JLPT_Tango_N5_0395.mp3]","単語N5"
"夜、本を読みます。","夜[よる]、 本[ほん]を 読[よ]みます。","I read in the evening.<br><br>よる - Evening","夜、本を読みます。","[sound:JLPT_Tango_N5_0396.mp3]","単語N5"
"毎朝、シーディーを聞きます。","毎朝[まいあさ]、 シーディーを 聞[き]きます。","I listen to the CD every morning.<br><br>まいあさ - Every Morning","毎朝、シーディーを聞きます。","[sound:JLPT_Tango_N5_0397.mp3]","単語N5"
"毎晩、勉強をしています。","毎晩[まいばん]、 勉強[べんきょう]をしています。","I study every night.<br><br>まいばん - Every Night","毎晩、勉強をしています。","[sound:JLPT_Tango_N5_0398.mp3]","単語N5"
"今朝、友達に電話を掛けました。","今朝[けさ]、 友達[ともだち]に 電話[でんわ]を 掛[か]けました。","I called my friend this morning.<br><br>けさ - This Morning","今朝、友達に電話を掛けました。","[sound:JLPT_Tango_N5_0399.mp3]","単語N5"
"今晩、ホテルに泊まります。","今晩[こんばん]、ホテルに 泊[と]まります。","I will stay in a hotel tonight.<br><br>こんばん - This Evening / Tonight","今晩、ホテルに泊まります。","[sound:JLPT_Tango_N5_0400.mp3]","単語N5"
"毎朝、7時に起きます。","毎朝[まいあさ]、7 時[じ]に 起[お]きます。","I wake up at 7 A.M. every morning.<br><br>おきる - Wake Up","毎朝、7時に起きます。","[sound:JLPT_Tango_N5_0401.mp3]","単語N5"
"毎晩、11時頃寝ます。","毎晩[まいばん]、11 時[じ] 頃[ごろ] 寝[ね]ます。","I sleep around 11 P.M. every night.<br><br>ねる - Sleep","毎晩、11時頃寝ます。","[sound:JLPT_Tango_N5_0402.mp3]","単語N5"
"テレビを全然見ません。","テレビを 全然[ぜんぜん] 見[み]ません。","I never watch televison.<br><br>見[み]る - Watch","テレビを全然見ません。","[sound:JLPT_Tango_N5_0403.mp3]","単語N5"
"昨日、ニュースを見ました。","昨日[きのう]、ニュースを 見[み]ました。","Yesterday, I watched the news.<br><br>ニュース - News","昨日、ニュースを見ました。","[sound:JLPT_Tango_N5_0404.mp3]","単語N5"
"夜、ラジオのニュースを聞きます。","夜[よる]、ラジオのニュースを 聞[き]きます。","I listen to the radio in the evening.<br><br>ラジオ - Radio","夜、ラジオのニュースを聞きます。","[sound:JLPT_Tango_N5_0405.mp3]","単語N5"
"家にテレビはありません。","家[うち]にテレビはありません。","""I don't have a television at home.<br><br>テレビ - Television""","家にテレビはありません。","[sound:JLPT_Tango_N5_0406.mp3]","単語N5"
"A「今朝、5時に起きました。」<br>B「早いですね。」","A 「 今朝[けさ]、5 時[じ]に 起[お]きました。」<br>B 「 早[はや]いですね。」","""A: I woke up at 5 A.M. this morning.<br>B: That's early, isn't it?<br><br>はやい - Early""","A「今朝、5時に起きました。」<br>B「早いですね。」","[sound:JLPT_Tango_N5_0407.mp3]","単語N5"
"A「東京から大阪まで2時間半です。」<br>B「早いですね。」","A 「 東京[とうきょう]から 大阪[おおさか]まで2 時間[じかん] 半[はん]です。」<br>B 「 早[はや]いですね。」","""A: It takes two and a half hours from Tokyo to Osaka.<br>B: That's fast, isn't it?<br><br>はやい - Fast""","A「東京から大阪まで2時間半です。」<br>B「早いですね。」","[sound:JLPT_Tango_N5_0408.mp3]","単語N5"
